,Date,Open,High,Low,Close,Vol.,Change %,tr1,tr2,tr3,tr,atr,close_std,atr_std
564,2022-03-11,162.94,163.2,162.01,162.44,647.56K,-0.21%,1.1899999999999977,0.4199999999999875,0.7700000000000102,1.1899999999999977,0.15255102040816312,2.792754361393649,0.021574359365807868
565,2022-03-14,162.46,162.73,161.14,161.21,605.35K,-0.76%,1.5900000000000034,0.28999999999999204,1.3000000000000114,1.5900000000000034,0.15040816326530607,3.190443577276809,0.02249153823327749
566,2022-03-15,161.34,162.05,160.9,161.97,617.48K,0.47%,1.1500000000000057,0.8400000000000034,0.3100000000000023,1.1500000000000057,0.1522959183673469,3.434625001525755,0.022172226010551
567,2022-03-16,161.63,161.81,160.56,161.07,690.10K,-0.56%,1.25,0.1599999999999966,1.4099999999999966,1.4099999999999966,0.14918367346938782,3.717347290626498,0.021106284097033533
568,2022-03-17,161.16,161.69,160.68,161.01,715.29K,-0.04%,1.009999999999991,0.6200000000000045,0.38999999999998636,1.009999999999991,0.14755102040816334,3.9514196224869202,0.019179652969158575
569,2022-03-18,161.19,161.77,160.76,161.37,490.02K,0.22%,1.0100000000000193,0.7600000000000193,0.25,1.0100000000000193,0.14326530612244917,4.0880178705453485,0.01664230365429956
570,2022-03-21,161.26,161.34,159.77,160.3,526.10K,-0.66%,1.5699999999999932,0.030000000000001137,1.5999999999999943,1.5999999999999943,0.1306122448979593,4.012866668742878,0.01565036244082109
571,2022-03-22,159.99,159.99,159.07,159.43,790.43K,-0.54%,0.9200000000000159,0.3100000000000023,1.2300000000000182,1.2300000000000182,0.1275000000000002,3.9719915701038877,0.014788966436029696
572,2022-03-23,159.39,160.31,159.06,159.8,656.78K,0.23%,1.25,0.8799999999999955,0.37000000000000455,1.25,0.12729591836734716,3.7857094650614833,0.013361004797174664
573,2022-03-24,160.05,160.26,158.73,159.26,737.86K,-0.34%,1.5300000000000011,0.45999999999997954,1.0700000000000216,1.5300000000000011,0.12464285714285732,3.174657981060957,0.012397231222231426
574,2022-03-25,159.15,159.64,158.08,158.65,657.96K,-0.38%,1.5599999999999739,0.37999999999999545,1.1799999999999784,1.5599999999999739,0.12214285714285729,2.4526460257208,0.012244008457076691
575,2022-03-28,158.47,158.67,157.65,158.32,694.00K,-0.21%,1.0199999999999818,0.01999999999998181,1.0,1.0199999999999818,0.11770408163265303,1.5832948327727019,0.01300081177098645
576,2022-03-29,158.22,158.33,156.05,157.37,916.30K,-0.60%,2.280000000000001,0.010000000000019327,2.269999999999982,2.280000000000001,0.10326530612244889,1.6139236198042572,0.015887395131621327
577,2022-03-30,157.53,158.06,156.37,157.16,878.66K,-0.13%,1.6899999999999977,0.6899999999999977,1.0,1.6899999999999977,0.09959183673469378,1.6627396960186829,0.017787396631874886
578,2022-03-31,157.04,159.05,156.9,158.66,999.82K,0.95%,2.1500000000000057,1.8900000000000148,0.2599999999999909,2.1500000000000057,0.1044897959183673,1.5296289861198684,0.018150301234448094
579,2022-04-01,158.55,158.89,157.71,158.35,816.14K,-0.20%,1.1799999999999784,0.22999999999998977,0.9499999999999886,1.1799999999999784,0.1023979591836733,1.5009022927296565,0.01824164895540973
580,2022-04-04,158.5,159.79,158.12,159.1,772.12K,0.47%,1.6699999999999875,1.4399999999999977,0.22999999999998977,1.6699999999999875,0.10505102040816298,1.319707135348806,0.017169732921421387
581,2022-04-05,159.31,159.42,157.62,157.73,832.87K,-0.86%,1.799999999999983,0.3199999999999932,1.4799999999999898,1.799999999999983,0.10704081632653027,1.271259866575474,0.015616703920508812
582,2022-04-06,157.76,157.78,156.84,157.24,818.43K,-0.31%,0.9399999999999977,0.05000000000001137,0.8899999999999864,0.9399999999999977,0.10668367346938745,1.2192773936440597,0.01349517961297752
583,2022-04-07,157.59,157.87,156.4,156.83,911.68K,-0.26%,1.4699999999999989,0.6299999999999955,0.8400000000000034,1.4699999999999989,0.10903061224489755,1.0681286912695875,0.011016386743125255
584,2022-04-08,157.01,157.29,156.26,156.57,648.08K,-0.17%,1.0300000000000011,0.45999999999997954,0.5700000000000216,1.0300000000000011,0.10612244897959146,1.0339067592524065,0.009965416465714846
585,2022-04-11,156.13,156.19,154.93,155.03,738.45K,-0.98%,1.259999999999991,0.37999999999999545,1.6399999999999864,1.6399999999999864,0.10821428571428517,1.2661946537218587,0.008878021450004802
586,2022-04-12,154.75,155.76,154.27,155.36,820.62K,0.21%,1.4899999999999807,0.7299999999999898,0.7599999999999909,1.4899999999999807,0.10943877551020344,1.2990988000621388,0.007402758069554419
587,2022-04-13,155.1,155.91,154.51,155.86,759.54K,0.32%,1.4000000000000057,0.549999999999983,0.8500000000000227,1.4000000000000057,0.10877551020408102,1.2713359331665524,0.00587931222405833
588,2022-04-14,155.48,156.17,154.63,154.95,814.99K,-0.58%,1.539999999999992,0.30999999999997385,1.2300000000000182,1.539999999999992,0.10867346938775457,1.3516325090704573,0.00423256383255506
589,2022-04-15,154.71,154.71,154.71,154.71,-,-0.15%,0.0,0.23999999999998067,0.23999999999998067,0.23999999999998067,0.10469387755101989,1.4302770038381405,0.0028918236854803656
590,2022-04-19,154.55,154.7,153.29,153.7,753.45K,-0.65%,1.4099999999999966,0.010000000000019327,1.420000000000016,1.420000000000016,0.10030612244897914,1.6354306822668025,0.0031962269968063978
591,2022-04-20,153.44,155.0,153.25,154.61,773.03K,0.59%,1.75,1.3000000000000114,0.44999999999998863,1.75,0.10061224489795874,1.6991704504835645,0.0030534213173293648
592,2022-04-21,154.57,154.66,153.28,153.8,852.39K,-0.52%,1.3799999999999955,0.04999999999998295,1.3300000000000125,1.3799999999999955,0.09668367346938726,1.6841745622293876,0.003908677563672911
593,2022-04-22,153.47,153.92,153.05,153.25,732.99K,-0.36%,0.8699999999999761,0.11999999999997613,0.75,0.8699999999999761,0.09510204081632602,1.685671353527966,0.004722203114592581
594,2022-04-25,153.14,155.26,153.11,154.89,814.83K,1.07%,2.1499999999999773,2.009999999999991,0.13999999999998636,2.1499999999999773,0.0975510204081627,1.3624616135395495,0.005095472616741653
595,2022-04-26,154.56,155.72,154.19,155.49,-,0.39%,1.5300000000000011,0.8300000000000125,0.6999999999999886,1.5300000000000011,0.09617346938775463,1.1770341289345123,0.005446585640381708
596,2022-04-27,155.45,155.83,154.82,155.46,779.88K,-0.02%,1.0100000000000193,0.3400000000000034,0.6700000000000159,1.0100000000000193,0.0965306122448976,1.021323478810235,0.005652505239255507
597,2022-04-28,155.35,156.0,154.02,154.15,961.40K,-0.84%,1.9799999999999898,0.539999999999992,1.4399999999999977,1.9799999999999898,0.0991326530612241,0.9036741243913493,0.005414830262021147
598,2022-04-29,154.44,154.69,153.43,153.59,979.01K,-0.36%,1.259999999999991,0.539999999999992,0.7199999999999989,1.259999999999991,0.10030612244897914,0.8124623406428061,0.0052960924511435735
599,2022-05-02,153.61,154.19,153.23,153.49,421.18K,-0.07%,0.960000000000008,0.5999999999999943,0.36000000000001364,0.960000000000008,0.09683673469387721,0.8574575887478877,0.005068684411773194
600,2022-05-03,153.34,154.1,152.66,153.67,759.38K,0.12%,1.4399999999999977,0.6099999999999852,0.8300000000000125,1.4399999999999977,0.09658163265306097,0.8493514009029057,0.004511900468340377
601,2022-05-04,152.86,153.73,152.44,153.18,672.88K,-0.32%,1.289999999999992,0.060000000000002274,1.2299999999999898,1.289999999999992,0.09602040816326497,0.7956419759315333,0.0038041695451685735
602,2022-05-05,153.6,154.18,152.15,152.55,970.86K,-0.41%,2.030000000000001,1.0,1.0300000000000011,2.030000000000001,0.09852040816326503,0.8782049624445153,0.0025760517830481313
603,2022-05-06,152.55,152.74,150.81,150.94,901.94K,-1.06%,1.9300000000000068,0.18999999999999773,1.740000000000009,1.9300000000000068,0.107142857142857,1.181957075147387,0.003082913095455754
604,2022-05-09,151.01,152.01,150.49,151.74,778.27K,0.53%,1.5199999999999818,1.0699999999999932,0.44999999999998863,1.5199999999999818,0.10765306122448948,1.3008900165591974,0.003939854059401274
605,2022-05-10,151.93,153.17,151.5,152.95,787.78K,0.80%,1.6699999999999875,1.4299999999999784,0.2400000000000091,1.6699999999999875,0.10724489795918328,1.2801109584534938,0.004515964141789179
606,2022-05-11,152.64,153.86,151.87,152.91,1.02M,-0.03%,1.990000000000009,0.910000000000025,1.079999999999984,1.990000000000009,0.11035714285714256,1.2867217054481752,0.0052964597205573255
607,2022-05-12,153.85,155.33,153.61,154.76,1.06M,1.21%,1.7199999999999989,2.420000000000016,0.700000000000017,2.420000000000016,0.11826530612244887,1.3314350268743307,0.006900044479850029
608,2022-05-13,155.06,155.12,153.65,153.76,653.54K,-0.65%,1.4699999999999989,0.36000000000001364,1.1099999999999852,1.4699999999999989,0.11479591836734694,1.2774356180490858,0.007549115615628014
